ï»¿web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
1554326248-498,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Frances_Fisher,Frances Fisher,This @FelicityHuffman college scam thing is not cool at all. #CollegeScam,0,1,1,1.55E+12,3/12/2019 8:02,/Frances_Fisher/status/1112045102443065349
1554326248-893,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@hotnopalexs,_Ÿ_·_Ÿè»â€çâ™€ï¸è,This is why we can't get ahead.  Aunt Becky is stealing our kid's college slot.  #collegescam  https://abcn.ws/2UFcy0I,4,14,48,1.55E+12,3/12/2019 8:06,/hotnopalexs/status/1105853106611474432
1554326248-911,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@HYAdames,Hector Y. Adames,"""Court records show the actresses and others allegedly paid hefty bribes -- as much as $6 MILLION -- to get their kids into various schools, including Yale, Stanford, Georgetown and the University of Southern California.""

https://www.tmz.com/2019/03/12/felicity-huffman-lori-loughlin-arrested-college-admissions-bribery-scam/Â â€_

#CollegeAdmissionsScam",1,2,1,1.55E+12,3/12/2019 8:14,/HYAdames/status/1105825273839304704
1554326248-894,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@PaulRudnickNY,Paul Rudnick,Imagine being this pathetic? #LoriLoughlin #FelicityHuffman #CollegeAdmissionsScandal https://twitter.com/TheRyanParker/status/1105486933679955970Â â€_,0,2,2,1.55E+12,3/12/2019 8:19,/PaulRudnickNY/status/1105852499167047680
1554326248-825,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@AbeFroman,Neale,Largest college admissions cheating scam ever prosecuted by the Department of Justice. #lorilaughlin #felicityhuffman #sats @Yale @Stanford #admissionsscam,0,0,1,1.55E+12,3/12/2019 8:34,/AbeFroman/status/1106036749627678720
1554326248-515,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@tabali_tigi,Tabali Tigi,US Attorney Lelling announces charges in largest college recruitment scam #admissionsscam pic.twitter.com/sTK5lXaJSk,7,36,55,1.55E+12,3/12/2019 8:35,/tabali_tigi/status/1113129830692814848
1554326248-977,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@kzshabazz,ghetto intellectualâ„¢,"Prosecutors holding press conference now.  Giving details of ""largest college admissions scam ever"" brought by Department of Justice. #collegescam",0,17,17,1.55E+12,3/12/2019 8:35,/kzshabazz/status/1105653968603045888
1554326248-832,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@mattbc,"Matthew Cortland, esq","At least 40 people, including two Hollywood actresses, have been indicted by the FBI and the U.S. attorney's office in Boston in a nationwide college entrance exam cheating scandal. http://bit.ly/2HeIwxVÂ 
#College #University #CollegeEducation #collegeadmissions #collegescandal pic.twitter.com/MJP6ZSIpqT",0,0,0,1.55E+12,3/12/2019 8:35,/mattbc/status/1106010062533943297
1554326248-898,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@DMAnews1,U.S. Attorney MA,"Hereâ€™s a question, Twitterverse:  Since they took the place of more qualified applicants,what should happen to the students whose parents allegedly bribed their way into these elite universities? #collegescam",26,17,38,1.55E+12,3/12/2019 8:36,/DMAnews1/status/1105850248730234882
1554326248-963,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@SteveSGoddard,Steve Goddard,Conspiracy facilitated cheating on college entrance exams and admission of students to elite universities as purported recruited athletes #AdmissionsScam,0,38,37,1.55E+12,3/12/2019 8:37,/SteveSGoddard/status/1105672465114513408
1554326248-920,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@rachelnoerd,Rachel Noerdlinger,"Defendants include university athletic coaches, college exam administrators, CEOs and actresses #AdmissionsScam",3,36,34,1.55E+12,3/12/2019 8:37,/rachelnoerd/status/1105815284265439232
1554326248-513,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@u_exams,uExamS,"It's hard to believe @LoriLoughlin or @FelicityHuffman would be involved.
#CollegeAdmissionsScandal",0,1,5,1.55E+12,3/12/2019 8:37,/u_exams/status/1112697385250115586
1554326248-505,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@eblake55,Erinâ™¡,Prosecutor: Bribes were paid to coaches at elite schools to accept students under false pretenses.  #collegescam,0,19,24,1.55E+12,3/12/2019 8:38,/eblake55/status/1113212348465070081
1554326248-1095,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@APDillon_,A.P. Dillon Â _Ÿ_¨,33 parents have been charged nationwide. #AdmissionsScam,10,69,97,1.55E+12,3/12/2019 8:39,/APDillon_/status/1105487276639961088
1554326248-687,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@HuiChenEthics,Hui Chen,â€œThere will not be a separate admissions system for the wealthy. And there will not be a separate criminal justice system either.â€œ - USA Lelling #AdmissionsScam,491,894,2.6K,1.55E+12,3/12/2019 8:40,/HuiChenEthics/status/1108180380774006784
1554326248-795,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@TheTalkCBS,The Talk,Parents spent anywhere from $200k to $6.5 million to guarantee admissions to elite schools for their children #AdmissionsScam,45,183,210,1.55E+12,3/12/2019 8:44,/TheTalkCBS/status/1106236911109074946
1554326248-1101,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@DanielAlonzoBL,Daniel Alonzo,"We want to have debates and lawsuits against affirmative action to deny people of color entry into colleges at the same rate as white students and then you see what the rich, white elite do to get their kids into school...I am sick! #CollegeScam",16,48,194,1.55E+12,3/12/2019 9:05,/DanielAlonzoBL/status/1066802243125547010
1554326248-973,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@KaMack_,KayMack,Worthy Students were not accepted into colleges because of this. Futures were stolen from many children because of the  #collegescam and THAT is the greatest issue in all of this.,4,35,146,1.55E+12,3/12/2019 9:05,/KaMack_/status/1105658822046216193
1554326248-784,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@HeatherMcDonald,HEATHER McDONALD,The sad thing about it is there are students who are actually studying hard for the SAT/ACT and trying to find money to get into these schools to get a good education meanwhile these privileged mfs see it as a little game#collegescam pic.twitter.com/qvwjlxBFgz,4,32,165,1.55E+12,3/12/2019 9:14,/HeatherMcDonald/status/1106288107630923777
1554326248-906,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@TalbertSwan,Bishop Talbert Swan,"As someone who worked her tail off and put herself through college and law school, the #collegescam case is pretty damn disgusting to me.",73,189,2.1K,1.55E+12,3/12/2019 9:16,/TalbertSwan/status/1105833443060080641
1554326248-883,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@southernwayjim,Jim Williams,"The man at the center of the scandal, William Singer, has agreed to plead guilty, and well, he's singing.  Has agreed to cooperate with prosecutors. #collegescam #OperationVarsityBlues",8,89,198,1.55E+12,3/12/2019 9:16,/southernwayjim/status/1105881364858134528
1554326248-688,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@kathleenhessert,Kathleen Hessert,"The criminal complain is 200+ pages long and is a fascinating, shocking, and infuriating read at times. #collegescam #OperationVarsityBlues",7,31,57,1.55E+12,3/12/2019 9:24,/kathleenhessert/status/1108174899003248640
1554326248-665,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@ColinESeale,Colin Seale,There's possibly a kid out there who wasn't admitted to his/her dream school because their spot was taken by another kid whose momma and daddy made a 6-figure bribe. #collegescam #OperationVarsityBlues,38,253,843,1.55E+12,3/12/2019 9:30,/ColinESeale/status/1109214722342043648
1554326248-992,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Cernovich,Mike Cernovich,"White women, stop the jokes downplaying the #collegeadmissionsscandal. This is systemic racism, perpetrated by white people, to continue to steal power. Turn your energy toward supporting #slc50sitin, public ed, equality & equity in schools. #AuntBecky advanced white supremacy.",80,126,496,1.55E+12,3/12/2019 9:34,/Cernovich/status/1105633201601417216
1554326248-715,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@ajplus,AJ+,"Iâ€™ll let you in on a secret, kids (and parents): It doesnâ€™t matter where you go to college. Just try to keep your debt low and get decent grades, and youâ€™ll be fine. #AdmissionsScam",14,38,234,1.55E+12,3/12/2019 9:39,/ajplus/status/1107379326679310336
1554326248-756,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@julito77,Julio Ricardo Varela,"This infuriates me so much. I think about all the students who legitimately worked hard to get good grades, test scores, etc and ultimately got shut out of their dream school because of rich parents who bought their kids way in who never should have been there at all #CollegeScam https://twitter.com/AP/status/1105502225789530112Â â€_",8,70,228,1.55E+12,3/12/2019 9:46,/julito77/status/1106576059141623809
1554326248-820,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@CarmelLeeMooney,Anointed Journey,"Given the scandal emerging today, this graph deserves to be seen again.

A rich person with a 900 on their SAT is more likely to graduate with a bachelor's degree than a poor person with a 1500.

#collegescam #operationvarsitybluespic.twitter.com/3n5u9U8jdU",18,463,653,1.55E+12,3/12/2019 9:52,/CarmelLeeMooney/status/1106070194391126017
1554326248-899,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@themoneycoach,Lynnette KhalfaniCox,Current situation at college athletic departments around the country and at wealthy homes of the parents who paid for bribes. #CollegeBribeScandal #collegeadmissionsscandal #auntbeckypic.twitter.com/qh0b6eDZe3,12,202,697,1.55E+12,3/12/2019 9:52,/themoneycoach/status/1105846028186673152
1554326248-1006,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@notsoperfect,notsoperfect,There always has to be a #Floridaman in there somewhere. #collegeadmissionsscandal pic.twitter.com/IkgFm73JqA,17,58,399,1.55E+12,3/12/2019 9:52,/notsoperfect/status/1105618311121903616
1554326248-981,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@DrToddACurry,Todd A. Curry,But they threw out a black girls legitimate SAT scores saying she must have cheated because she scored too high #CollegeScam pic.twitter.com/4oia299SxN,10,119,419,1.55E+12,3/12/2019 10:07,/DrToddACurry/status/1105645839412854787
1554326248-970,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@EricMMatheny,Eric Matheny,"THIS is why IRS agents were involved. The man running the #AdmissionsScam had a non-profit that parents would ""donate"" to. You can bet that those parents wrote-off those donations, just compounding the fraud.

BOTTOM LINE: The IRS is ALL UP IN William H. Macy's taxes right now! https://twitter.com/davidtanklefsky/status/1105495438961115137Â â€_",3,26,59,1.55E+12,3/12/2019 10:23,/EricMMatheny/status/1105659954042675200
1554326248-805,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@ChrisLu44,Chris Lu,https://www.justice.gov/file/1142876/downloadÂ â€_. All involved parents listed here. Stunning to read the convos #collegescam #collegeadmissionsscandal,16,121,255,1.55E+12,3/12/2019 10:33,/ChrisLu44/status/1106203148627075072
1554326248-643,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@TypicalStudent6,TypicalStudent.org,"They're awful, greedy, entitled people. I won't even allow myself to hope that they'll be punished, because, as we've seen with Manafort, any 'punishment' they get will be ceremonial, at best. #collegeadmissionsscandal",19,44,299,1.55E+12,3/12/2019 10:44,/TypicalStudent6/status/1110994901238308864
1554326248-766,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@MorinToon,Jim Morin,"This college scam thing is amazing, honestly. They had all the resources to succeed and STILL weren't good enough to be admitted without bribing. 
#CollegeScam #loriloughlin",10,93,426,1.55E+12,3/12/2019 10:50,/MorinToon/status/1106372244874452994
